,Temperature,Humidity,Wind_Speed,Precipitation_percent,Atmospheric_Pressure,UV_Index,Visibility_km,Location_inland,Location_mountain,Season_Spring,Season_Summer,Season_Winter,Weather_Type
68,0.7478866478584321,-0.38656298161698927,-0.48388555456952054,0.9980758446622796,0.5678419362213197,-1.0035058554108764,-0.23279467408846422,1,0,1,0,0,Rainy
69,0.8735151394022977,-1.983291151780346,-0.48388555456952054,-1.0608739274730343,1.2573359324169269,0.9404749108963384,1.3024024742444322,0,0,0,1,0,Sunny
70,0.9363293851742306,-1.1591733865347424,-0.7510331645336148,-1.4976208488350706,1.6438235984458567,1.4958979869841138,1.8781014048692686,1,0,1,0,0,Sunny
71,0.11974419013910344,-0.1805335403055884,0.7628032919295857,-0.7177156321171486,0.9829296895363905,-0.17037124127921296,1.3024024742444322,0,1,0,0,0,Cloudy
72,0.5594439105426334,-0.07751881964988798,1.5642461218218684,1.185253096674581,-1.0384008037949097,-0.17037124127921296,-0.040895030546852146,0,1,0,0,1,Rainy
73,0.8735151394022977,-0.38656298161698927,0.13945886868003263,0.9668796359935627,0.24860312408142418,-0.7257943173669886,-0.6165939611716883,1,0,0,1,0,Rainy
74,0.3710011732268349,1.364687269529918,-0.5729347578908852,1.185253096674581,0.03139705577316116,-1.0035058554108764,-0.23279467408846422,0,1,0,0,0,Rainy
75,0.4966296647707006,0.18001798198936309,0.050409665358667886,-0.1561838760802448,0.8932645510176812,-0.7257943173669886,0.7267035436195961,0,0,0,1,0,Cloudy
76,1.8785430717532234,0.2830327026450635,0.40660647864412686,0.9356834273248459,1.7644077502468785,1.7736095250280017,0.7267035436195961,0,0,0,1,0,Sunny
77,-1.513426199931151,0.18001798198936309,0.4956556819654916,0.3429554626192252,-1.734078602646983,-0.7257943173669886,-0.23279467408846422,1,0,0,0,1,Snowy
78,0.7478866478584321,-0.38656298161698927,-0.66198396121225,1.4660189746930328,1.0555893707498247,-1.0035058554108764,-0.23279467408846422,0,1,0,1,0,Rainy
79,-1.073726479527621,1.107150467890667,-0.48388555456952054,1.2476455140120146,-0.5259181586405494,-1.0035058554108764,-1.0003932482549125,1,0,0,0,1,Snowy
80,-1.6390546914750166,0.43755478362861416,0.13945886868003263,1.372430348686882,-0.48495046604148495,0.9404749108963384,-1.5760921788797486,1,0,0,0,1,Snowy
81,0.4966296647707006,-1.3652028278461432,-1.4634267911045327,-1.372836014160203,1.253471055756641,1.4958979869841138,1.4943021177860443,0,1,0,1,0,Sunny
82,-0.4455840218082923,-0.6956071435840906,0.050409665358667886,-1.0296777188043174,0.6289069874538877,0.10734029676467487,0.5348039000779841,0,1,0,0,1,Cloudy
83,-1.6390546914750166,1.2101651885463673,-0.038639537962696854,0.2493668366130746,-0.8219677108187127,-0.7257943173669886,-0.42469431763007626,1,0,0,0,1,Snowy
84,0.6850724020864992,-0.2835482609612888,-0.5729347578908852,0.4677402972940927,0.2207760121273402,-0.17037124127921296,-0.42469431763007626,0,0,0,1,0,Rainy
85,-0.0058843014047622755,1.2101651885463673,0.9409016985723152,0.15577821060692396,0.9411890216052688,-1.0035058554108764,-0.42469431763007626,1,0,0,0,1,Rainy
86,-0.131512792948628,0.9526283869071163,1.5642461218218684,0.9668796359935627,1.5982180538544493,-1.0035058554108764,0.15100461299475992,0,1,1,0,0,Sunny
87,0.24537268168296916,0.9526283869071163,0.40660647864412686,0.405347879956659,-0.4269773161371455,-0.7257943173669886,-0.040895030546852146,0,1,0,0,1,Rainy
88,0.5594439105426334,-1.777261710468945,0.050409665358667886,-1.622405683509938,1.3415902436112361,1.4958979869841138,1.8781014048692686,0,0,0,0,1,Sunny
89,-1.450611954159218,0.9011210265792661,-0.7510331645336148,0.062189584600773326,-1.951284670955246,-0.7257943173669886,-0.23279467408846422,0,1,0,0,1,Snowy
90,0.7478866478584321,0.12851062166151286,1.3861477151791388,1.372430348686882,0.586393344190709,2.606744139159665,-0.6165939611716883,1,0,0,0,1,Cloudy
91,1.3132148598058277,-0.1805335403055884,-0.21673794460542634,-1.4664246401663537,1.0478596174292532,0.3850518348085627,0.15100461299475992,0,1,0,0,0,Sunny
92,0.05692994436717058,-2.3438426740752973,-1.1072299778190737,-1.4352284314976367,0.5732527635457197,1.4958979869841138,0.5348039000779841,0,1,0,0,1,Sunny
93,-1.6390546914750166,-0.43807034194483946,-1.1962791811404385,1.4660189746930328,-0.9216815286541736,-0.7257943173669886,-1.0003932482549125,1,0,0,0,1,Snowy
94,-1.3877977083872852,0.643584224940015,-1.641525197747262,0.405347879956659,-1.1288389176456848,-1.0035058554108764,-1.3841925353381366,1,0,0,0,1,Snowy
95,0.1825584359110363,-0.23204090063343863,-0.5729347578908852,-1.1856587621479018,0.3019384219934119,1.218186448940226,0.7267035436195961,0,0,0,0,0,Sunny
96,0.8735151394022977,0.48906214395646436,-0.8400823678549795,-0.2809687107551123,0.12956492294451666,-0.7257943173669886,0.7267035436195961,0,0,1,0,0,Cloudy
97,0.6222581563145663,-1.1591733865347424,-0.1276887412840616,-1.5600132661725044,1.628364091804696,2.0513210630718897,0.15100461299475992,1,0,0,1,0,Sunny
98,-0.3827697760363594,0.5405695042843146,1.1190001052150447,0.2181706279443577,0.44803075975234624,-1.0035058554108764,-0.6165939611716883,0,1,0,0,0,Rainy
99,0.4966296647707006,-1.5712322691575442,-0.7510331645336148,-1.123266344810468,1.1862222018676072,0.3850518348085627,-0.040895030546852146,0,1,0,0,0,Sunny
100,0.05692994436717058,-1.1076660262068923,0.050409665358667886,-1.4352284314976367,0.6876531126902844,0.6627633728524506,1.3024024742444322,0,1,0,0,0,Sunny
101,-0.0058843014047622755,0.643584224940015,-0.3948363512481558,1.0292720533309965,0.17285154153975257,-0.7257943173669886,-0.6165939611716883,0,0,0,1,0,Rainy
102,-0.06869854717669513,0.02549590100581245,-0.7510331645336148,1.3100379313494483,0.5106417616490374,-0.44808277932310075,-0.6165939611716883,0,1,1,0,0,Rainy
103,-1.073726479527621,0.5405695042843146,0.7628032919295857,0.8420948013186953,-0.8134649821660751,-0.7257943173669886,-1.3841925353381366,1,0,0,0,1,Snowy
104,-1.1365407252995539,0.5920768646121648,0.050409665358667886,0.3429554626192252,-1.7217109973340596,-0.7257943173669886,-0.6165939611716883,0,1,0,0,1,Snowy
105,0.1825584359110363,-0.026011459322037765,-1.4634267911045327,-1.0296777188043174,0.4047441411571103,-0.44808277932310075,0.34290425653637197,0,1,0,0,0,Cloudy
106,-1.8274974287908152,0.02549590100581245,-1.1962791811404385,0.12458200193820708,-1.3120340713433978,-0.7257943173669886,-0.42469431763007626,0,1,0,0,1,Snowy
107,0.8107008936303649,-0.43807034194483946,-0.66198396121225,0.030993375932056453,-0.8637083787498342,-0.44808277932310075,-0.42469431763007626,1,0,0,1,0,Rainy
108,1.3760291055777607,-2.0863058724360464,-0.21673794460542634,-1.092070136141751,0.40706306715328183,2.0513210630718897,1.8781014048692686,1,0,1,0,0,Sunny
109,-1.2621692168434195,1.5192093505134687,-1.1962791811404385,0.6237213406376771,-0.5993508151860495,-1.0035058554108764,-1.1922928917965245,0,1,0,0,1,Snowy
110,0.7478866478584321,-0.23204090063343863,-1.3743775877831679,-1.0608739274730343,0.1705326155435811,-0.44808277932310075,1.4943021177860443,1,0,0,1,0,Cloudy
111,-0.0058843014047622755,-0.38656298161698927,-1.4634267911045327,-1.1856587621479018,0.7912318071860399,-0.44808277932310075,0.15100461299475992,0,0,0,0,0,Cloudy
112,-1.2621692168434195,0.6950915852678652,1.5642461218218684,0.654917549306394,-1.7626786899331242,-1.0035058554108764,-1.3841925353381366,1,0,0,0,1,Snowy
113,-1.010912233755688,0.02549590100581245,-1.285328384461803,0.904487218656129,-1.651370242116797,-0.7257943173669886,-1.1922928917965245,0,1,0,0,1,Snowy
114,-1.1993549710714866,-0.2835482609612888,-0.8400823678549795,-0.00020283273666042533,-1.6753324774105864,-0.7257943173669886,-1.5760921788797486,1,0,0,0,1,Snowy
115,0.43381541899876774,0.3345400629729137,-0.038639537962696854,0.4989365059628096,-0.1541170239207233,-0.17037124127921296,-0.6165939611716883,1,0,1,0,0,Rainy
116,0.1825584359110363,1.1586578282185171,1.8313937317859625,0.904487218656129,0.8886266990253295,-1.0035058554108764,-0.23279467408846422,0,0,0,0,1,Rainy
117,0.05692994436717058,1.364687269529918,0.8518524952509505,1.3100379313494483,-0.6565509897583318,-1.0035058554108764,-0.23279467408846422,0,1,0,1,0,Rainy
118,0.24537268168296916,-0.9016365848954914,-1.4634267911045327,-0.49934217143613047,0.9009943043382528,-0.7257943173669886,1.3024024742444322,0,1,1,0,0,Cloudy
119,-1.010912233755688,0.5920768646121648,-1.1962791811404385,1.154056888005864,-1.0422656804552042,-0.7257943173669886,-1.1922928917965245,0,1,0,0,1,Snowy
120,0.05692994436717058,1.3131799092020677,1.2080493085364095,1.2164493053432979,0.763404695231956,-1.0035058554108764,-1.0003932482549125,0,1,0,1,0,Rainy
121,-1.3249834626153523,1.107150467890667,-1.1962791811404385,0.9668796359935627,-1.8593006064403566,-0.7257943173669886,-0.42469431763007626,0,1,0,0,1,Snowy
122,-1.073726479527621,0.38604742330076397,-0.48388555456952054,0.7173099666438277,-0.6387725571209997,-1.0035058554108764,-0.8084936047133005,0,1,0,0,1,Snowy
123,-0.19432703872056084,-0.1290261799777382,-0.48388555456952054,-0.21857629341767856,0.1875380728488561,-0.44808277932310075,0.15100461299475992,0,0,0,1,0,Cloudy
124,1.690100334437425,1.2616725488742175,-0.9291315711763443,1.185253096674581,1.2843900690389538,1.7736095250280017,2.837599622577329,0,1,1,0,0,Sunny
125,-1.3249834626153523,1.1586578282185171,-1.4634267911045327,0.5925251319689603,-0.6379995817889424,-0.7257943173669886,-1.3841925353381366,1,0,0,0,1,Snowy
126,0.05692994436717058,-1.0046513055511919,-0.48388555456952054,-0.9672853014668836,0.5925771468471662,0.10734029676467487,0.34290425653637197,1,0,0,0,0,Cloudy
127,-1.1993549710714866,-0.2835482609612888,0.22850807200139736,0.8108985926499784,-0.9000382193565557,-1.0035058554108764,-0.8084936047133005,0,1,0,0,1,Snowy
128,0.1825584359110363,-1.1076660262068923,-0.5729347578908852,-1.1544625534791848,1.0617731734062907,0.3850518348085627,1.6862017613276563,1,0,1,0,0,Sunny
129,0.6222581563145663,-1.0046513055511919,-0.66198396121225,-1.2168549708166185,-0.32649052296962733,0.10734029676467487,1.1105028307028202,1,0,0,0,0,Cloudy
130,-0.9480979879837552,0.38604742330076397,0.6737540886082211,0.7485061753125446,-1.778911171906342,-0.7257943173669886,-1.0003932482549125,0,1,0,0,1,Snowy
131,1.3132148598058277,-1.5712322691575442,0.050409665358667886,-1.1544625534791848,1.822380900151218,1.218186448940226,1.1105028307028202,0,0,0,0,0,Sunny
132,-1.3877977083872852,-0.4895777022726897,-0.21673794460542634,1.3100379313494483,-1.9095440030241244,-0.7257943173669886,-0.8084936047133005,1,0,0,0,1,Snowy
133,0.8735151394022977,-2.292335313747447,-0.9291315711763443,-1.5288170575037874,1.6492344257702567,2.0513210630718897,0.5348039000779841,0,0,1,0,0,Sunny
134,0.7478866478584321,0.9011210265792661,0.31755727532276207,0.062189584600773326,-0.8034163028493233,-1.0035058554108764,-0.6165939611716883,0,1,1,0,0,Rainy
135,1.3760291055777607,0.12851062166151286,-1.1962791811404385,-0.8113042581232992,-2.5650270846091816,0.6627633728524506,1.3024024742444322,1,0,1,0,0,Rainy
136,0.8735151394022977,0.38604742330076397,-1.4634267911045327,-0.9360890927981668,0.9674701828952298,0.10734029676467487,1.3024024742444322,0,1,0,0,1,Cloudy
137,-1.513426199931151,-0.07751881964988798,-1.5524759944258975,1.372430348686882,-1.0878712250466116,-0.7257943173669886,-1.3841925353381366,0,1,0,0,1,Snowy
138,-1.7646831830188823,1.0556431075628168,-1.3743775877831679,1.403626557355599,-0.5552912212587476,-0.7257943173669886,-0.23279467408846422,0,1,0,0,1,Snowy
139,-1.1365407252995539,1.0041357472349666,-0.30578714792679107,0.7485061753125446,-1.8585276311082994,-0.7257943173669886,-0.23279467408846422,1,0,0,0,1,Snowy
140,-0.3827697760363594,-0.38656298161698927,0.8518524952509505,-1.2168549708166185,-0.19508471651978773,-0.7257943173669886,1.4943021177860443,1,0,0,0,0,Cloudy
141,-0.3827697760363594,0.2830327026450635,0.050409665358667886,-0.37455733676126296,-0.06754378673024271,-0.44808277932310075,1.1105028307028202,1,0,0,0,0,Cloudy
142,-0.25714128449249374,1.8282535124805699,-0.30578714792679107,0.7173099666438277,0.014391598467894937,1.7736095250280017,-0.42469431763007626,1,0,0,1,0,Cloudy
143,0.7478866478584321,0.8496136662514159,0.7628032919295857,0.8108985926499784,-0.5421506406137673,-0.17037124127921296,-0.42469431763007626,1,0,0,0,1,Rainy
144,0.43381541899876774,-0.4895777022726897,0.40660647864412686,-0.06259525007409418,-0.818875809490484,-0.17037124127921296,-0.6165939611716883,1,0,0,1,0,Rainy
145,1.5644718428935591,-2.292335313747447,-1.4634267911045327,-1.4352284314976367,0.7541289912472613,1.7736095250280017,0.15100461299475992,0,0,0,1,0,Sunny
146,0.5594439105426334,1.2101651885463673,0.5847048852868563,-0.06259525007409418,-0.6975186823573962,-1.0035058554108764,-0.040895030546852146,0,0,0,1,0,Rainy
147,-0.06869854717669513,0.9526283869071163,1.1190001052150447,1.1228606793371472,-0.6689185950712551,-0.7257943173669886,-0.6165939611716883,1,0,0,0,1,Rainy
148,0.6850724020864992,0.38604742330076397,0.4956556819654916,-0.031399041405377304,0.12492707095216495,-1.0035058554108764,-0.6165939611716883,1,0,1,0,0,Rainy
149,0.308186927454902,-1.0046513055511919,-1.018180774497709,-1.3104435968227692,0.8437941297659706,0.10734029676467487,0.5348039000779841,0,1,0,1,0,Cloudy
150,1.0619578767180964,-1.9317837914524956,-0.5729347578908852,-1.5600132661725044,1.5371530026218811,0.9404749108963384,0.9186031871612081,0,0,1,0,0,Sunny
151,-1.010912233755688,0.2830327026450635,0.22850807200139736,0.654917549306394,-1.9937983142184248,-0.7257943173669886,-0.8084936047133005,0,1,0,0,1,Snowy
152,0.9991436309461634,-1.056158665879042,-0.038639537962696854,-1.1856587621479018,0.32899255861543875,1.7736095250280017,0.7267035436195961,0,0,0,0,0,Sunny
153,0.43381541899876774,-1.3652028278461432,-0.3948363512481558,-1.0608739274730343,1.3995633935155667,0.3850518348085627,0.34290425653637197,0,1,0,1,0,Sunny
154,-0.19432703872056084,-0.5410850626005399,0.40660647864412686,-0.4681459627674136,-0.16571165390158943,0.10734029676467487,0.5348039000779841,0,1,0,1,0,Cloudy
155,1.187586368261962,0.18001798198936309,-1.1962791811404385,0.8420948013186953,2.151668391607865,-0.17037124127921296,3.029499266118941,0,1,0,0,0,Rainy
156,0.9363293851742306,-0.9531439452233416,-0.038639537962696854,-0.37455733676126296,0.2277327901158634,0.10734029676467487,0.34290425653637197,0,0,1,0,0,Cloudy
157,0.8735151394022977,0.9526283869071163,1.742344528464598,1.434822766024316,-0.5769345305563744,-0.44808277932310075,-0.8084936047133005,0,1,0,0,0,Rainy
158,-0.131512792948628,0.12851062166151286,1.9204429351073273,0.12458200193820708,-1.2262338094849745,-1.0035058554108764,-0.42469431763007626,0,1,0,1,0,Rainy
159,0.6850724020864992,-0.5925924229283901,-1.4634267911045327,-0.2809687107551123,0.980610763540219,-0.44808277932310075,0.34290425653637197,1,0,0,0,1,Cloudy
160,-0.131512792948628,-0.026011459322037765,-1.285328384461803,-0.5305383801048473,0.27565726070345103,-0.7257943173669886,1.3024024742444322,0,0,1,0,0,Cloudy
161,-1.513426199931151,1.2616725488742175,-0.038639537962696854,0.3429554626192252,-1.2710663787443246,-1.0035058554108764,-0.040895030546852146,0,1,0,0,1,Snowy
162,-0.131512792948628,-0.2835482609612888,1.8313937317859625,1.3412341400181653,0.7943237085142686,-0.44808277932310075,-0.040895030546852146,0,0,1,0,0,Rainy
163,0.9363293851742306,0.9526283869071163,1.8313937317859625,0.654917549306394,0.907951082326776,-0.7257943173669886,-0.42469431763007626,1,0,1,0,0,Rainy
164,1.3760291055777607,1.0556431075628168,2.1875905450714215,1.5908038093679002,-0.3179877943169898,2.606744139159665,-0.42469431763007626,0,0,0,0,1,Rainy
165,-0.3827697760363594,0.38604742330076397,-0.7510331645336148,0.4989365059628096,1.1460274846005998,-0.17037124127921296,1.3024024742444322,1,0,0,0,0,Cloudy
